RefObligor,Sub_RefObligor,Rating,IrcRecRate,EAD,Notional,LiquidityHorizon,COR1,COR2,COR3,COR4,COR5,COR6,COR7,COR8,COR9,COR10,COR11,PAAA,PAA,PA,PBBB,PBB,PB,PCCC,PD,PnL_AAA,PnL_AA,PnL_A,PnL_BBB,PnL_BB,PnL_B,PnL_CCC,ShapeParamAlpha,ShapeParamAlphaUp,ShapeParamAlphaDown,ShapeParamBeta,ShapeParamBetaUp,ShapeParamBetaDown
639,639,CCC,0.4,-7943.9,8964.0,3,0.000000000000000,-0.000000000134292,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775207045654,0.81432556279375,0.00000000000000000000,0.00000964252319492970,0.00013449555238919100,0.00053819909242520100,0.00081299385636058200,0.04118208121853480000,0.86332868308155800000,0.08894183427555450000,376.81912200000,376.81912200000,376.81912200000,376.81912200000,376.81912200000,376.81912200000,0.00000000000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
640,640,BA,0.4,-104911.4,99100.0,3,0.000000000000000,-0.000000000134292,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,-0.25991610378973,0.49973721632473,0.81700033899679,0.00001369321144285860,0.00004169043799221960,0.00036514664023454300,0.01713711157164190000,0.95164664895487600000,0.02069846722420240000,0.00191813464618792000,0.00526434862891945000,5886.98438000000,5886.98438000000,5886.98438000000,5883.56283105030,0.00000000000,-8084.02262735060,-18116.78258076720,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
641,641,BA,0.4,-514670.5,481580.0,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428341972,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.75602226801036,0.00001373458066171920,0.00004156486438380930,0.00036258549145534300,0.01705108189507750000,0.95356529139228500000,0.02069846722420240000,0.00192199407203538000,0.00626087413617393000,24907.75883600000,24907.01301135220,24905.54840733690,24898.42432454060,0.00000000000,-61530.07078983700,-126340.88129445700,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
642,642,B,0.4,-1623095.8,1624952.7,3,0.000000000000000,-0.000000000134292,-0.00000000013352,-0.00000001165874,-0.12306495614890,-0.00847326725454,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.81432556279375,0.00000647131579710930,0.00004152300651433920,0.00036478076183751400,0.00053819909242520100,0.01727808803311310000,0.95718524506553300000,0.02100179161029780000,0.00557141508842840000,172596.11616600000,169409.86029420900,163331.47007306600,152877.52543614500,92595.98103079440,0.00000000000,-135194.28268567900,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
643,643,B,0.4,3721160.7,-3582000.0,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.61892451577755,0.00000643892682915580,0.00004156486438380930,0.00036514664023454300,0.00054036488354160000,0.01740013305453770000,0.95526703816159400000,0.02102285659686780000,0.01031047298635360000,-208451.62500000000,-208451.62500000000,-208451.62500000000,-208451.61942842800,-208429.90024388900,0.00000000000,688094.59031213900,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
644,644,B,0.4,-81492.0,83502.9,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355288021637,0.81432556279375,0.00000646483800351860,0.00004173229586168970,0.00036478076183751400,0.00053711619686700200,0.01731295803923440000,0.95143062435371600000,0.02087540169087770000,0.00919501927471900000,5277.33389400000,5200.59129547040,5052.74592361430,4797.74221918640,-2036.96466723630,0.00000000000,12000.35335297240,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
645,645,BAA,0.4,3939640.0,-3819597.2,3,0.000000000000000,-0.000000000519522,0.00000000149254,-0.00000000633091,0.17241855904877,0.05241428349717,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.81432556279375,0.00000000000000000000,0.00053648984382786100,0.01192220406327290000,0.97005391812904200000,0.00986646417966155000,0.00092898884668789400,0.00056535357299966400,0.00521921134391867000,-640323.72726900000,-641560.21726893400,-437874.44678958200,0.00000000002,3563549.27134685000,,5396806.41114930000,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
646,646,BAA,0.21,5248929.5,-5248152.6,3,0.000000000000000,-0.000000000519522,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.75602226801036,0.00000000000000000000,0.00053918848489339400,0.01192220406327290000,0.97395755562654300000,0.00983671604645654000,0.00092805236599566900,0.00056877650078775500,0.00125482372004115000,-300884.61514600000,-277841.90503727900,-187489.70899651300,0.00000000000,658161.25942799400,1374006.15730444000,2291341.73491287000,0.007740000000000,0.139770000000000,0.007740000000000,0.029130000000000,0.300000000000000,0.000000000000000
647,647,BAA,0.4,-465738.1,447330.0,3,0.000000000000000,-0.000000000025700,-0.00000000013352,-0.00000001165874,-0.12306495614890,-0.00847326725454,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.75602226801036,0.00003877673132249860,0.00012691749133897800,0.00848660599252208000,0.97794897641288700000,0.00988659263981936000,0.00101272662754878000,0.00039311291906239900,0.00408917669025566000,20.46930300000,18.22207648930,12.07251275170,0.00000000000,-1888.12552451330,-3766.13904848860,-7726.70722912820,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
648,648,AAA,0.4,19899.2,15323.0,3,0.000000000000000,-0.000000000519522,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775207045654,0.75602226801036,0.97335927558280000000,0.01965362038703120000,0.00022330598570120200,0.00018747091958054000,0.00018784736721022000,0.00018765914339538000,0.00018671802432118100,0.00795447693303275000,0.00000000000,8998.00000000000,679411032.00000000000,35785.66239239870,43412.22306133350,31882.48282518210,299834.92448620100,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
649,649,A,0.4,-2217.5,1967.2,3,0.000000000000000,-0.000000000519522,0.00000000812894,-0.00000000849365,-0.07527256752606,0.12147652991724,0.00000000000000,0.00000000000000,-0.25991610378973,0.49973721632473,0.75602226801036,0.00003249993763985300,0.00587327116007320000,0.98086790228191000000,0.01103588776918920000,0.00066858628632323500,0.00019546034130730900,0.00019467536001691800,0.00506513962545419000,145.13550300000,83.99040826910,0.00000000000,-242.34261867490,-531.81933778370,-696.72154394740,-1628.27741188350,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
650,650,A,0.45,-18417.7,0.0,3,0.000000000000000,-0.000000000519522,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.81432556279375,0.00003253260089376240,0.00588506487726210000,0.97890420277784200000,0.01100261373571420000,0.00066524000861390900,0.00019604907727510200,0.00019604907727510200,0.00897693998283233000,521.09106600000,342.65146641610,0.00000000000,-1304.01467508100,-3022.32487658100,-4381.55778288200,-12014.87779846000,0.246090000000000,0.302860000000000,0.130560000000000,0.300780000000000,0.200000000000000,0.300000000000000
651,651,D,0.4,-513748.1,4914319.0,12,0.000000000000000,-0.000000000083969,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.81432556279375,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
652,652,BAA,0.4,-258529.3,254183.9,3,0.000000000000000,-0.000000000025700,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428341972,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.81432556279375,0.00003905063356191080,0.00012666289255996300,0.00846959876608416000,0.97500925003088500000,0.00982709458983047000,0.00101578622461086000,0.00039350840489646600,0.00310545073797719000,23806.60981200000,19706.26817347390,12007.00470477400,0.00000000000,-35417.79523451190,-70145.36890366170,-108242.20521682900,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
653,653,CCC,0.4,-59.3,58.8,3,0.000000000000000,-0.000000000134292,-0.00000000013352,-0.00000001165874,-0.12306495614890,-0.00847326725454,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355288021637,0.81432556279375,0.00000000000000000000,0.00000960391449344850,0.00013368696189386600,0.00053711619686700200,0.00081299385636058200,0.04105841130496570000,0.86158985391120300000,0.09167305448890830000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
654,654,BAA,0.4,12152125.6,-11230302.9,3,0.000000000000000,-0.000000000025700,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.81432556279375,0.00003877673132249860,0.00012666289255996300,0.00843558431320832000,0.97402934123688400000,0.00982709458983047000,0.00101272662754878000,0.00039192646156019900,0.00509787605742762000,-213453.69196500000,-220592.66635094300,-154228.69976868300,0.00000000000,1023839.78930591000,1941816.27926075000,2964708.47110933000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,9021300000.000000000000000
655,655,D,0.31,-39879.8,3987984.0,12,0.000000000000000,-0.000000000501430,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.80987473270756,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.104430000000000,0.239930000000000,0.007740000000000,0.232440000000000,0.300000000000000,0.000000000000000
656,656,CCC,0.4,14151.5,-15138.4,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.80987473270756,0.00000000000000000000,0.00000956530579196730,0.00013395649205897400,0.00053657474908790200,0.00080972553935008700,0.04101718800044260000,0.86506751225191400000,0.09142559071228090000,-1988.97310100000,-1988.97309524020,-1988.97308359360,-1988.97306535000,-1988.97300736660,-1930.60505443900,0.00000000000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
657,657,BAA,0.4,-11915747.6,12499314.1,3,0.000000000000000,-0.000000000025700,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.80987473270756,0.00003897237577922160,0.00012640829378094800,0.00842708069998936000,0.97598915882488600000,0.00983701093149529000,0.00101884582167294000,0.00039429937656460000,0.00698550663848674000,703628.17829300000,491137.28021722700,254859.34052737300,0.00000000000,-56351.79141479430,73915.34410663520,161349.94034077500,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
658,658,CCC,0.4,-112017.9,128206.3,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.81432556279375,0.00000000000000000000,0.00000960391449344850,0.00013395649205897400,0.00053765764464610100,0.00081054261860271000,0.04114085791401180000,0.86419809766673600000,0.09577371163888610000,5339.13736000000,5276.30288937210,5119.34930286410,4819.73115687560,3631.23511451620,2417.26981673060,0.00000000000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
659,659,A,0.25,-4836689.6,4725270.0,3,0.000000000000000,-0.000000000519522,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202565412,0.75602226801036,0.00003253260089376240,0.00586737430147874000,0.97694050327377400000,0.01099152239122260000,0.00066791703078137000,0.00019487160533951600,0.00019604907727510200,0.00807686010482855000,119608.41141295700,59414.00283992240,0.00000000000,-157030.39691472400,-377646.86909939800,-547268.87961740000,-1855557.39892126000,0.042970000000000,0.182360000000000,0.007740000000000,0.128910000000000,0.300000000000000,0.000000000000000
660,660,A,0.4,-347232.0,395862.6,3,0.000000000000000,-0.000000000025700,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.81432556279375,0.00006535917945002700,0.00414633744293666000,0.97285673527098800000,0.01665559031102010000,0.00085982035141127400,0.00026046022566518800,0.00012561537691772000,0.00115613898931644000,-8553.95276000000,-5709.77542970100,0.00000000000,10509.04356393100,36112.25940268840,54092.81224361210,62413.75985596110,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
661,661,A,0.2,-22530561.6,21783346.0,3,0.000000000000000,-0.000000000025700,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202565412,0.81432556279375,0.00006522806775604500,0.00415051300934445000,0.97383448073357100000,0.01662211173753060000,0.00085895359702477000,0.00025967806282535300,0.00012486017425088000,0.00596908416294650000,2274412.57740934000,0.00000000000,0.00000000000,-2134317.55606459000,-6445790.82062793000,-8784780.34116376000,-10640768.28162500000,0.155560000000000,0.488000000000000,0.009660000000000,0.622220000000000,1.000000000000000,0.100000000000000
662,662,BAA,0.4,-5429183.4,5296209.6,3,0.000000000000000,-0.000000000371158,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202565412,0.81700033899679,0.00000000000000000000,0.00053541038740164800,0.01193419823235060000,0.96712619000591600000,0.00982680000205487000,0.00093554421153347400,0.00032073662549043800,0.00927265397910082000,210629.71479982300,187488.23769695100,0.00000000000,0.00000000000,-361551.40484671200,-648698.83167631900,-2443115.38951590000,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
663,663,BA,0.21,995776.0,-1070252.9,3,0.000000000000000,-0.000000000371158,0.00000000149254,-0.00000000633091,0.17241855904877,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.81700033899679,0.00000000000000000000,0.00021509554445759400,0.00024739111896141200,0.02089377322099610000,0.95058026473852800000,0.01660317666054170000,0.00330767398070245000,0.00924285889247767000,-1135436.44935771000,-1122381.88381967000,0.00000000000,-835974.85409278200,0.00000000000,442045.38046401300,1310368.58735737000,0.007740000000000,0.139770000000000,0.007740000000000,0.029130000000000,0.300000000000000,0.000000000000000
664,664,A,0.4,-354655.3,342930.0,3,0.000000000000000,-0.000000005195220,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,0.18438379289238,0.50475704896744,0.75602226801036,0.00003256526414767180,0.00586737430147874000,0.97497680376971200000,0.01103588776918920000,0.00066858628632323500,0.00019565658662990700,0.00019585283195250500,0.00707564209364242000,2741.18993830920,1507.74457680520,0.00000000000,-4218.74860953270,-10288.52920615650,-13953.47778422530,-60929.77544052270,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
665,665,BAA,0.4,-182280.4,182034.0,3,0.000000000000000,-0.000000000025700,-0.00000000013352,-0.00000001165874,-0.12306495614890,-0.00847326725454,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202827565,0.81432556279375,0.00003897237577922160,0.00012615369500193300,0.00847810237930312000,0.97206952364888200000,0.00985684361482492000,0.00101782595598558000,0.00039390389073053300,0.00512442808954716000,341.06168300000,295.93613704790,188.31218082490,0.00000000000,-5521.45562988680,-11433.68179888070,-21308.48687085440,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
666,666,B,0.4,-10358.3,11633.2,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00000647131579710930,0.00004181601160062990,0.00036295136985237100,0.00053657474908790200,0.01731295803923440000,0.95143062435371600000,0.02087540169087770000,0.00546757333878767000,1058.05439686280,1058.05439686280,1058.05439686280,1057.69915572990,896.93101955680,0.00000000000,-1311.78668844500,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
667,667,D,0.4,-10276.6,1065781.0,12,0.000000000000000,-0.000000000083969,0.00000000812894,-0.00000000849365,-0.07527256752606,0.12147652991724,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.84282805044034,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
668,668,B,0.4,-47.5,41.0,3,0.000000000000000,-0.000000000134292,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00000643244903556510,0.00004177415373115980,0.00036258549145534300,0.00053982343576250100,0.01738269805147700000,0.95238972780568600000,0.02098072662372780000,0.00269442227525396000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,-0.92742201060,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
669,669,BAA,0.4,-7642211.3,13749977.7,3,0.000000000000000,-0.000000000025700,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202215654,0.81432556279375,0.00003897237577922160,0.00012717209011799200,0.00849510960574104000,0.97696906761888600000,0.00987667629815454000,0.00101884582167294000,0.00039429937656460000,0.00117204534955839000,606462.09710200000,498032.94543831400,311393.11659928500,0.00000000000,-1024950.59060173000,-2177577.66129391000,-3612786.24313830000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
670,670,BAA,0.4,-9225.0,8998.7,3,0.000000000000000,-0.000000000519522,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.75602226801036,0.00000000000000000000,0.00053648984382786100,0.01192220406327290000,0.96810209938029200000,0.00984663209085821000,0.00093367125014902300,0.00056991747671711800,0.00609487087347815000,677.12579700000,572.18935982600,438.89659628760,0.00000000000,-627.35634826550,-1146.86803122400,-4338.56002316680,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
671,671,A,0.4,5595662.8,-5250872.6,3,0.000000000000000,-0.000000000025700,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.12354022973630,0.58355282748107,0.81432556279375,0.00006503140021507200,0.00416303970856783000,0.97285673527098800000,0.01665559031102010000,0.00086502087773029300,0.00026019950471857600,0.00012574124402886000,0.00891174166113107000,-147098.69620200000,-97853.01785709600,0.00000000000,239439.99550409900,953503.49007958400,1599246.84928558000,2346318.39336189000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
672,672,A,0.4,6517465.1,-6336320.2,3,0.000000000000000,-0.000000000025700,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.81432556279375,0.00006535917945002700,0.00414216187652887000,0.96992349888323900000,0.01658863316404110000,0.00085982035141127400,0.00025863517903890600,0.00012498604136202000,0.00705712902779576000,-346325.17060771000,-229748.84671635100,0.00000000000,334042.16094080600,1316398.70473336000,2231586.01779818000,3275738.04600098000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
673,673,B,0.4,0.0,0.0,3,0.000000000000000,-0.000000000134292,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,0.18438379289238,0.50475704896744,0.80987473270756,0.00000643892682915580,0.00004181601160062990,0.00036514664023454300,0.00054036488354160000,0.01733039304229500000,0.95334883125765500000,0.02098072662372780000,0.00545514162880800000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,124.73783504380,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
674,674,A,0.4,47469529.2,-47102866.2,3.0,0.000000000000000,-0.000000000025700,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,0.18438379289238,0.50475704896744,0.81432556279375,0.00006535917945002700,0.00415051300934445000,0.96992349888323600000,0.01665559031102010000,0.00085982035141127400,0.00025863517903890600,0.00012498604136202000,0.00600945288169774000,-1840590.77077800000,-1215020.76569750000,0.00000000000,1675064.40134213000,6247890.11251349000,10181589.23076420000,14968059.56113270000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
675,675,BAA,0.4,-691.3,674.0,3,0.000000000000000,-0.000000000519522,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428341972,0.00000000000000,0.00000000000000,0.16363947332919,0.73431900316398,0.75602226801036,0.00000000000000000000,0.00053810902846718100,0.01197018073958380000,0.97395755562654300000,0.00990612835726823000,0.00093179828876457100,0.00056991747671711800,0.00802821797547937000,61.83569900000,48.37652063460,34.95686856130,0.00000000000,-49.48075571410,-90.22184571460,-342.80985554290,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
676,676,AA,0.4,-194685.6,170487.0,3,0.000000000000000,-0.000000001183912,-0.00000000013352,-0.00000001165874,-0.12306495614890,-0.00847326725454,0.00000000000000,0.00000000000000,0.16572781031544,0.72530024600444,0.61892451577755,0.00689457294535000000,0.98068864939624400000,0.00728562369940815000,0.00162094051734478000,0.00029123321336518400,0.00015976277642485400,0.00003250448524959600,0.00404929690806088000,6209.68965400000,0.00000000000,-12606.49326636510,-28671.05311626050,-35259.90717036130,-92522.89660600740,-144810.72332540000,1.520000000000000,2.119410000000000,0.872040000000000,2.280000000000000,1.900000000000000,2.200000000000000
677,677,A,0.4,-15178075.5,14761348.3,3,0.000000000000000,-0.000000000025700,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.49504757048967,0.81432556279375,0.00006496584436808100,0.00414216187652887000,0.96992349888323600000,0.01665559031102010000,0.00086155386018428000,0.00025889589998551700,0.00012523777558430000,0.00895632962898274000,-86.45532200000,-63.31735206730,0.00000000000,-14211.87530005600,-70007.40815703960,-125724.54979381200,-244266.26513739900,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
678,678,AAA,0.4,-1982949.6,1910906.9,3,0.000000000000000,-0.000000001183912,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202835654,0.61892451577755,0.98536409945156400000,0.00746702582653935000,0.00003898494963749880,0.00003906323266889940,0.00003878924205899730,0.00001992619446884780,0.00001994624094215650,0.00202818913168035000,0.00000000000,-4077.15669206170,-14557.96355798360,-34693.39653865370,-40684.21735780860,-180813.75144342800,-318015.49805849100,1.520000000000000,2.119410000000000,0.872040000000000,2.280000000000000,1.900000000000000,2.200000000000000
679,679,B,0.4,10646.3,-15160.5,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00000641949344838370,0.00004169043799221960,0.00036368312664642800,0.00053874054020430100,0.01727808803311310000,0.95238972780568600000,0.02087540169087770000,0.00555343283859988000,-83.12097700000,-83.12097690600,-83.12097690600,-83.12097690600,-83.12097690600,0.00000000000,574.06623389230,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
680,680,B,0.3,385296.6,-529994.4,3,0.000000000000000,-0.000000000134292,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775207570654,0.80987473270756,0.00000645836020992790,0.00004181601160062990,0.00036295136985237100,0.00053928198798340100,0.01740013305453770000,0.95238972780568600000,0.02098072662372780000,0.01031839985082470000,-65320.19977000090,-65291.24375405270,-65234.17241612150,-65134.42038390910,-50138.62244208320,0.00000000000,55172.29990321040,0.400000000000000,0.747470000000000,0.123330000000000,0.933330000000000,1.000000000000000,0.500000000000000
681,681,B,0.25,-6696173.6,-15055584.0,3,0.000000000000000,-0.000000000371158,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202565434,0.81700033899679,0.00000000000000000000,0.00003497145261610550,0.00024863930825990500,0.00025029191395628900,0.02231705250165740000,0.96154958359694700000,0.01271885038401080000,0.00491882464359095000,-130285.04711400000,-211522.89026259000,-292760.73341149000,-515700.15902443000,-410203.81766775000,0.00000000000,-470997.99842789000,0.042970000000000,0.182360000000000,0.007740000000000,0.128910000000000,0.300000000000000,0.000000000000000
682,682,BAA,0.4,990565.6,-936996.6,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202565434,0.80987473270756,0.00003881586021384320,0.00012640829378094800,0.00844408792642728000,0.97794897641288700000,0.00990642532314899000,0.00101170676186142000,0.00022668177738567900,0.00230472600077947000,-46897.74541300000,-41283.59592041900,-26202.69217425710,0.00000000000,85977.88865307230,180461.42814845900,302275.91278183300,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
683,683,BA,0.2,2385980.4,-2224844.1,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202565434,0.80987473270756,0.00001377594988057980,0.00004169043799221960,0.00036514664023454300,0.01708549376570320000,0.95260597017358000000,0.02074019800489630000,0.00192585349788284000,0.00709633942888210000,-196543.85144800000,-186631.41985092700,-168071.70723807000,-136010.93618480300,0.00000000000,163119.25325216900,378351.48937495200,0.155560000000000,0.488000000000000,0.009660000000000,0.622220000000000,1.000000000000000,0.100000000000000
